0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
6588,11908,14413,17098,21762,7628,21666,911,35414,25177,38713,29421,29369,3936,40481,22308,27639,37303,30902,30878,19472,3351,20744,6781,20816,13703,30509,14851,27515,3474,19630,5087,38143,24951,191,4493,19458,24612,38694,21998,31836,23916,11022,31630,17592,23993,24995,3177,21838,19279
35056,8149,29040,24766,1733,4241,38612,12150,23965,9190,30225,15136,12111,10730,33647,9239,12097,7083,23718,38421,7077,27971,41332,38502,18316,24071,33603,24616,17750,39002,24539,8901,15397,4437,17857,41139,17880,41150,27735,30343,18013,30302,12216,18069,38726,15265,23643,38359,9420,33114
39367,25591,39881,27908,13543,11998,1143,25585,22353,3282,39909,1133,1132,34593,29909,20387,16801,13549,9144,19643,31615,14465,9103,25649,39829,3301,4091,18246,5865,7913,37899,37968,25621,4107,14459,1165,37952,34634,37950,6738,13991,27937,29887,2288,18299,34527,31768,40045,14507,40050
41852,24601,6835,26398,4632,4334,33593,9323,14981,33589,30560,22164,34070,24748,27923,34574,22247,1682,3372,15610,14193,12261,18448,4703,1093,18416,37689,2436,33315,41828,1709,4676,24424,15620,32478,14118,13304,39069,16499,28817,34441,38575,30905,39918,30620,25224,9164,25287,2577,8634
19459,7881,7880,29312,36725,36727,18742,7874,29311,29310,36732,36733,7868,7866,7865,36717,36739,7858,29297,29293,29291,29290,7846,29288,36750,7840,36753,36754,36758,7828,29271,29303,7825,29316,18729,29349,36669,7949,7948,7941,7939,36678,29341,18688,29339,7934,36681,36682,7927,18731
41999,21959,21961,21962,5264,21963,5262,21965,21974,5258,21989,5254,21993,21998,5250,22004,22010,5246,22021,5243,22023,5241,21957,5240,21956,21946,21838,5299,21859,21867,21884,21890,21892,21899,5289,21906,21921,21926,5283,21927,21929,21930,21931,5277,21936,21938,21943,21947,21835,22025
30444,24643,4915,22433,9837,32751,24541,25896,41282,6714,33717,16136,18270,21693,14716,17163,32815,5019,1994,24449,41194,27634,21752,10770,31909,21676,32053,8807,12635,16415,34507,13957,3425,19746,41598,37823,3951,21564,5087,22962,33582,5865,6829,27914,41532,37658,21609,9935,5900,25672
27638,17950,39041,33692,7057,2474,17957,7060,39060,2463,2461,39067,2457,28554,33668,7046,33666,7089,33651,7098,33646,7103,33636,2419,39116,39119,39124,39125,20938,33630,15293,10076,15288,13641,33709,26124,21051,33815,13619,38929,33795,21045,10104,38940,26114,38950,15356,26113,38968,39027
20966,6362,15444,15447,35117,35119,25058,35125,15453,6345,15455,15441,25052,35141,6334,25044,6331,6330,35151,15472,6316,6312,15485,6340,35177,35104,25065,6423,35062,35066,35068,35071,6407,15414,6404,15415,6399,6367,6398,25088,35083,25087,25082,35091,6382,15428,25078,15432,25073,15416
10300,17727,34365,32252,21809,9819,955,31403,29407,9770,25790,39074,38828,23278,12452,29210,10167,23882,6714,11899,22728,14871,8236,16511,27662,33089,16854,11579,5254,1539,28868,9234,39824,28869,12862,7043,1534,23758,31942,31944,20484,9227,39838,10620,28874,34965,34977,13451,18414,39759
22160,36133,24634,38561,32728,14870,38525,14941,32754,24575,15013,15056,6882,24657,24541,15183,955,957,15203,24428,6834,24382,24352,32934,6809,32956,4451,950,14852,6953,38601,38884,38872,38871,14243,38844,25091,38828,38827,38820,25040,14369,866,24999,869,38760,32566,24975,35330,14486
0,23038,23037,23036,23035,23034,23033,23030,23028,23027,23026,23022,23014,23013,23012,23011,23004,23003,22999,22997,23040,22995,23045,23054,23099,23098,23096,23094,23092,23088,23085,23077,23076,23075,23074,23070,23069,23065,23064,23063,23061,23056,23055,23051,22994,22993,22990,22935,22933,22930
12742,20015,12674,9224,30967,19998,16170,30994,9244,19982,24559,27870,16203,33976,19939,27898,16214,12626,4525,12609,19903,4530,33935,16240,27813,1142,19884,16250,9338,24682,39624,19929,30952,12699,4482,28019,991,39497,20186,30864,16030,34163,12791,39518,4446,36741,6131,12770,1029,9119
30864,26925,246,17710,31614,26553,31768,38397,35560,32700,13351,18371,8407,18570,242,1656,34771,9976,10243,14926,39817,7152,19567,11720,10528,20796,23599,11081,38300,20207,14275,26615,39635,19989,6556,41157,29135,28788,21698,2452,14832,20745,7843,15512,3047,22211,21688,32766,32760,30885
36389,3711,29234,29365,16002,29165,12782,41999,3537,23872,23877,11529,23892,23902,36605,36591,23946,36577,36575,11485,36563,11484,36554,11480,11476,23992,36536,23938,36625,23837,11560,11650,11647,36743,36741,11634,36729,23727,23742,11610,3482,23760,23766,23783,3493,11589,23793,23818,36663,36662
0,25810,25807,25806,25803,25802,25800,25799,25798,25794,25793,25790,25788,25812,25787,25785,25784,25783,25782,25781,25780,25778,25777,25776,25774,25771,25770,25786,25767,25813,25816,25855,25854,25853,25850,25849,25848,25847,25842,25841,25840,25839,25838,25815,25837,25832,25831,25830,25828,25827
1291,40828,13945,328,7398,24765,1303,28751,29675,8957,40008,32813,41598,235,18291,5874,14469,14071,5254,9376,12386,3207,32593,1153,8285,6188,2157,14149,12117,27634,10895,13343,4806,7826,18797,6626,13741,1551,25140,33327,5518,8645,20485,41038,20510,2499,4532,6710,37862,23435
8493,3278,13154,26106,7178,27670,37531,11410,6284,21817,18126,957,9969,18179,40959,26569,1646,7171,31378,2880,16126,9855,22145,27882,29021,7301,38987,22290,7398,13638,26531,5369,28370,41251,40086,10345,29832,26950,32150,20398,6781,8878,3664,40382,31721,3712,1013,27302,4676,6439
21965,12390,22145,28050,28053,26399,28060,1564,24784,26391,32320,22153,12398,33664,1554,22110,32989,10799,22100,5896,17742,35298,38313,15592,1580,5802,1586,16215,31543,30049,5678,35252,1621,22207,5716,16213,24758,14569,13092,38433,10867,38429,22198,5754,24768,28027,5775,41002,10842,19082
22039,1004,6581,29357,9896,34271,38178,34051,11081,3230,7978,13351,37036,10247,28012,3935,7975,6662,10640,8828,13878,18160,36783,21711,100,26553,28058,25556,28716,20099,20227,40295,13755,23760,3391,727,2139,33645,22633,15732,40890,16323,19330,37213,33349,1399,22607,34432,41402,35701
39070,14050,12467,3278,9602,19355,27434,33771,11332,18431,3904,40819,39220,27526,12407,1274,22421,1217,28508,9837,83,34583,9413,1117,28752,8146,9188,25177,12949,37180,32581,20268,5715,41213,1660,27809,11541,20992,241,32593,1223,17742,2612,18040,17600,389,10334,31119,11579,20328
0,28571,10251,28564,28562,10256,28557,28551,28548,10247,28546,10266,28528,28524,10277,28521,10280,10281,28516,10263,28510,10243,10241,10204,10206,28633,10210,28629,10213,28624,10216,28579,28620,28603,28597,28585,28584,10237,10238,28580,10240,28611,10288,28508,28504,10334,28447,10336,28444,28442
10682,22442,37592,26794,30099,12178,16328,33193,7843,32218,23465,10407,34593,7112,17425,37762,10453,14413,7497,11251,17052,24729,7655,17829,6202,33448,7684,11022,6418,21762,39338,22211,727,3473,9383,18121,7096,11939,38590,7192,2454,38579,11908,39881,5567,15685,41542,39312,1081,35397
4182,36908,9247,9318,35199,11461,19960,28633,7149,10287,22079,29971,278,27737,6379,14665,637,40626,8713,30487,6459,26496,4470,10936,20058,12558,25094,21702,793,20884,22721,19483,2827,17167,1936,41556,550,39227,215,6997,27306,11092,17417,34598,33522,11052,6825,23506,26754,3805
7113,5251,13724,8403,32910,14312,17666,36722,27173,2478,5486,11423,22938,26405,19810,39344,37981,31637,40777,15351,3480,12450,40267,33714,32638,31146,7993,2556,8118,13447,598,37197,10645,3876,17051,27480,25844,35150,26329,16593,11239,4078,13164,31711,27927,33817,28745,41750,17976,14317
21742,19218,41812,28312,2740,3617,1005,14594,14026,21308,21296,21260,21265,21294,21291,21269,21289,21288,21311,21285,21278,21271,21267,21286,0,21257,21366,21365,21361,21355,21351,21350,21349,21312,21346,21342,21341,21332,21329,21323,21320,21317,21343,21315,21252,21255,21198,21191,21189,21186
8465,39367,12861,12542,36520,21957,32176,32380,40277,9387,30816,9919,2059,26153,13659,33412,11692,5283,3988,4203,13625,22574,6525,869,36808,5374,4591,3496,37154,22335,30161,7719,35988,29966,12206,12317,21817,20000,34659,38561,8144,11012,9815,21117,33077,2596,26812,2594,26623,866
22077,35205,3682,31302,4189,8613,12890,1245,2230,39845,3186,5698,17538,10144,1786,41879,21571,28054,28153,26106,957,21817,3266,36700,14019,22765,37303,31271,39484,5067,12228,4276,8536,26892,37654,6655,9739,671,20468,6468,1071,39467,23638,5241,40536,18462,21334,33522,12588,25696
31982,35072,5075,12203,8240,37542,18904,9655,1813,37552,41186,20683,41182,38709,12236,29565,11019,1831,23783,38780,37476,13502,32591,596,35049,26815,28274,32609,28269,14832,25187,32616,13471,17368,7116,25239,23837,8198,7177,37648,760,22182,32755,13308,10910,17530,38630,32766,29699,10878
18676,9935,24612,10392,29369,10407,241,30730,3678,33903,32493,17105,6198,35740,17098,14413,16145,20549,28935,22044,16430,13359,18542,3936,2454,11908,11939,911,15410,28752,10577,11022,40581,40611,24132,35703,6173,26958,36882,41542,22947,25896,3645,2890,16341,4218,34593,25177,25672,20571
20974,22107,17357,24957,39280,5264,11939,36612,33834,2807,10382,7684,29116,19473,20644,595,24612,14369,4493,2454,19502,15263,1929,13900,25177,6897,15689,20558,27195,27057,16021,39312,4569,37235,2121,11908,26761,13646,6112,20029,38066,14818,12212,20008,31115,15798,13110,5672,16222,21513
22765,16341,29012,32651,38810,22544,3662,34313,13615,29116,40574,20477,37412,10679,19753,32040,11410,8773,16169,10381,27303,38167,16166,35710,26961,10964,15307,4218,6640,3287,171,23816,10821,40581,20549,4258,18179,20038,30730,17043,27057,16032,35212,38724,83,11721,21806,6173,1668,4831
31451,26089,29767,41183,22597,34275,38779,6264,21366,20140,38761,34243,9789,40181,661,19351,12645,29810,34201,28192,7715,24609,7785,20197,1506,22684,38853,29693,19291,32309,40129,41195,38834,8924,27232,15499,10979,4095,26109,6209,18203,41216,18231,9779,677,27332,22485,24762,37291,1403
17775,16611,7676,11443,25719,4209,11433,11430,11458,36012,4214,11426,25746,4218,36000,35998,25706,11428,0,11414,4251,35962,35972,11386,25798,11390,25796,11460,25785,11399,25780,35988,11403,11410,25758,35994,35982,36041,25686,36044,36098,36101,11506,25626,11510,4145,36090,11511,36133,4133
2323,35528,20398,14006,32736,16176,35230,11324,5660,11903,25819,31350,5661,22442,14564,29257,22453,37211,33693,1432,20662,30967,7843,33992,32191,21198,14843,21169,39338,23687,18983,41674,3299,37880,29234,321,26019,33037,1315,7819,3913,19531,2530,23835,36711,28067,20617,19630,17668,29534
29909,41442,21217,20210,3143,12145,25008,34129,26226,13765,12074,32227,20974,23253,30722,40576,27195,19401,5421,15718,10472,33113,30216,33100,19502,1344,17383,31462,31907,14646,4575,2804,19335,14852,27794,25809,10734,40456,13436,41472,30096,14797,21160,3267,23719,9073,19454,6363,13504,17084
34527,7960,41876,11386,8233,9781,13821,26279,29714,6874,29699,9464,12092,3741,39367,38181,1217,37369,10571,7701,15653,25203,29195,22623,38979,10218,30776,8493,35115,24951,35134,29381,34227,30823,8834,9672,16359,16441,16733,2189,2255,32644,24423,32718,29355,35399,11927,19028,38586,24428
20970,29729,6897,29742,29761,29762,29794,29802,6860,29818,29828,29829,29841,29843,29848,6835,6901,6903,29719,6906,29583,29587,29591,29603,6965,29634,29637,29853,29639,29661,29691,6923,29696,29697,29709,29710,29642,29882,6816,6810,30079,30088,30107,30117,30138,30162,6654,30078,30177,6640
5566,19359,26912,34369,36374,24434,38139,24163,16673,24930,6112,19484,20947,23132,33097,35704,11409,9212,1317,7528,27559,7572,20011,30493,27151,27958,20571,14025,6122,32128,30254,36923,19494,18507,19852,14118,15865,34832,6320,10351,40253,41506,29372,23655,19835,4839,12503,32478,15025,28370
21010,37617,36365,19848,25827,21517,19836,37635,35636,5456,21529,19833,18143,35628,32422,13330,35652,33728,24530,33688,35682,2086,28244,28249,7995,30462,32448,16878,18116,6145,19882,10422,11927,19869,21483,19863,25853,19808,31314,32382,16749,3133,30365,955,38791,13303,38789,3126,32371,10284
0,19082,19087,19089,19090,19099,19106,19116,19126,19129,19132,19134,19078,19135,19148,19150,19152,19153,19163,19170,19173,19174,19175,19178,19182,19144,19189,19074,19062,18914,18918,18937,18951,18957,18958,18962,18965,18969,18971,18972,19066,18992,19002,19004,19020,19027,19028,19029,19030,19031
35000,35935,9360,26082,23141,9301,551,16990,31816,5589,20483,16761,20974,21790,36673,41692,22927,6112,25679,24930,7572,25768,23894,25390,9086,6363,22027,35307,40492,35828,27358,37758,41689,28436,22950,26149,6588,22913,11635,41929,2540,1397,25008,27066,34260,41748,19053,22692,5269,3229
11987,10494,17204,4689,1078,33450,33454,17212,7893,1073,13949,1069,7879,33482,30545,36933,39468,30510,30569,17194,1124,38009,10422,23318,38017,7963,17133,33423,26712,33429,17157,40817,26735,23200,10487,3668,10410,40859,30500,3617,998,26908,7701,13799,10634,26953,30377,7658,17456,33694
14870,28765,39280,13697,16573,27993,41501,30179,20301,10674,9573,12972,19492,6901,15653,7684,41286,2145,16900,41929,38663,24612,31537,9969,41279,24818,33560,31295,40091,18496,33691,25177,27550,40639,2922,33113,18543,40222,29794,17387,3547,38906,19444,21984,26226,30530,23173,3799,29928,11390
17421,27990,11939,29587,29928,14308,16430,13890,16936,3852,35771,15782,26570,21414,39962,29021,36714,12146,29653,16379,7096,1132,3799,23942,41235,32644,27363,39881,1369,34807,37841,28752,40262,2193,41251,5590,13038,20618,14507,18179,2146,37897,34129,24440,17999,10679,4145,19358,39140,7655
37253,39665,36377,3852,7655,4671,21936,29063,7096,23071,10679,17421,34807,22544,20029,3142,41038,38167,32909,1714,31295,3064,34982,33834,32644,3468,39269,41235,3537,27112,4719,6247,17860,21947,33679,15245,37108,9256,19473,14512,19078,950,15689,36200,37412,16222,8969,27471,26145,29653
11947,37846,12217,35445,15527,845,23617,29381,17042,12800,35010,6557,287,32483,14027,35968,21800,1763,3308,2540,26953,37693,10770,15517,34982,5588,16376,22410,1904,41877,28430,37459,11381,3705,19848,29657,39700,20026,7420,32751,40962,39932,29164,11420,18455,24966,30763,33126,16673,41447
1760,7396,7394,38979,24981,14484,35213,25237,3210,39056,39815,9437,40502,27328,20415,14100,11721,21470,28671,10124,12438,17383,20114,13211,12552,40091,20618,30257,41235,36700,14176,30280,30282,25545,19927,9747,3811,32909,20223,793,1567,15361,2612,12930,37833,19126,8824,22220,21648,40622
34571,40331,1196,5376,34663,19874,17341,14827,40541,41257,7541,40915,32143,3799,11924,6757,21309,9823,16788,7161,39305,12347,20681,20655,2094,30348,11023,33577,17088,8420,8559,27160,34087,4643,26761,4616,34107,26556,26071,17722,9248,17811,33739,27620,40161,5070,15839,5989,6959,29846
23020,1498,39184,23245,25618,26318,20293,25556,39587,23275,32797,8068,3161,18066,17445,40651,35740,19355,24524,33855,36161,5492,8988,9935,14505,8626,13453,19454,14184,22701,3803,3265,7007,9977,831,29691,8001,26244,24580,38553,6608,20247,11945,7263,14485,12583,6360,10166,9834,16057
4218,18452,32040,6588,24765,23189,29702,33282,29021,9481,12570,17120,1786,24246,5876,21041,21072,13274,3143,26721,25888,15685,3904,38580,35019,32511,2726,28032,36963,12407,26860,5919,9305,12912,26855,14502,26845,19040,41017,8264,17306,36694,730,3777,11520,7837,12474,31944,8418,3961
20980,33295,33298,33311,33316,11076,33322,11068,11065,11063,11048,33341,33345,11020,33356,33291,33359,33370,33374,33383,10984,33384,33385,10979,10975,33389,33391,10956,33406,10950,10941,33368,33285,11108,11116,33164,11253,11245,33170,11241,11233,33180,11219,11218,33198,11207,11203,11200,11197,11189
31353,28752,3324,33237,6714,34127,28228,41251,29870,20192,18485,40543,10881,20700,40550,16397,13110,23898,1448,41285,38893,17823,7497,40581,9998,8243,33102,7987,35787,301,34072,27298,33960,36314,12635,30805,9162,28268,27254,41879,13274,29021,33035,11939,12477,9263,1873,29367,5100,14137
39280,25177,21762,2170,21350,41285,16021,30397,39845,28752,11541,37120,23355,7096,13493,1345,11022,2230,19852,29182,83,7497,17538,3186,10964,31302,38379,38037,3474,37303,4218,13110,9976,40536,35972,26721,37412,10407,17098,36044,16589,35923,8613,35900,41542,6588,17105,1448,33102,16341
5233,2715,14165,25106,38317,37266,32175,21257,12896,26008,6076,13108,33650,24930,25948,2824,36875,14662,40413,38622,33971,37736,12052,19117,26353,33139,20072,33541,17446,23625,3062,761,2259,38540,17044,32919,17483,32401,14059,33614,27223,7250,698,32375,13466,29777,2088,26408,41132,23018
7497,11908,5451,28752,16073,17105,39969,36612,41157,25060,30797,41285,7403,14459,7684,32616,16001,20774,34503,22860,25758,5243,2622,7275,21884,21838,36882,2454,21762,1813,10289,35270,368,11213,30885,24640,25177,20099,28269,13110,4493,41542,20818,12272,25995,28276,24621,2880,14832,16021
7203,31698,5354,11127,5352,20601,20593,31710,11133,31720,31721,5333,20576,5330,11144,20569,20566,20564,5323,31748,31693,31682,31678,31673,5401,20648,31609,5394,11103,5387,11108,20636,31635,20561,5380,20631,31643,31650,31652,11122,31661,31662,11123,20602,20635,5318,11153,20554,31832,20481
31771,31074,10315,5878,15688,33568,19471,13776,5874,31058,19460,13773,27246,7619,12022,1681,11897,11898,3815,19447,7645,15715,11906,13762,19423,39607,27264,36499,5881,39537,27227,7581,11875,19550,19546,22286,19537,33547,10340,19533,13801,10338,19523,13797,36537,31101,39506,31097,5891,36531
14413,6173,21513,2697,11908,32439,13890,13900,25056,41929,36612,26921,31816,38037,27112,34106,4994,19420,8101,37758,3744,29340,23716,10277,9754,3645,20301,33289,20681,24467,19218,33834,41235,31905,36437,5634,37412,22544,25683,19144,32143,3142,12919,39962,18542,15782,2807,18214,31295,7572
31897,32585,32942,28557,20526,40629,8869,9376,6481,15537,13707,4322,13392,28430,3048,11466,24553,16141,23743,28597,35756,37935,17250,8208,23590,33728,2380,11772,6128,23688,10924,36090,26509,1550,1552,7559,17331,31644,36386,22601,32848,32871,20899,32956,28748,40559,39458,37155,36766,818
11493,38176,28613,28615,16361,38168,4641,16359,4643,4644,4645,28641,16340,38156,28652,38155,28653,16326,16325,16324,16319,16310,28690,28693,16284,28707,16268,16258,28732,38133,28611,28733,28609,16383,28475,28477,4532,16509,4540,28496,28502,16491,16483,28510,28524,28532,38249,16448,28544,28549
16573,41118,8878,7475,15758,5567,35213,581,12972,34807,1892,1515,7497,30771,3799,2454,7161,8495,40574,20029,13646,20845,18496,6636,35647,2632,40222,27550,10871,36714,17387,33519,12946,38209,18121,31971,4644,36397,3547,11311,10674,36850,17105,12706,275,35000,39962,31725,29996,26145
11524,29927,7682,16674,12263,12789,545,32880,4359,3829,19513,21709,19043,31809,19479,30145,7191,41089,3148,3979,30217,23032,24424,3131,36750,38575,40670,38546,16274,4399,12781,31219,41881,24748,37381,30508,15610,16578,36020,3210,40304,16132,16857,477,22881,40851,27119,1880,24239,29981
17349,28817,31121,8122,25287,37232,1682,23772,41506,6320,32893,19149,19172,14981,35776,4839,38848,38971,33010,15951,2512,22247,18464,2239,34930,5285,11452,25224,30078,32167,30013,8876,38410,37689,31965,34178,29000,15620,33593,3372,29696,14540,4632,27241,14118,39870,27732,9164,28318,30304
33081,27575,7095,37622,26269,10924,15225,31907,27877,2448,18293,5227,24896,13247,21329,14413,3269,36617,8639,11743,5014,35705,12169,8334,16730,7123,5513,31816,8528,37935,34714,28080,2567,2630,38344,12589,20967,27425,14390,6391,36134,18765,31324,5019,17444,17745,32150,13736,40542,25809
41999,31536,12240,31532,12243,31531,31528,31524,12252,31519,12235,12263,12266,12270,31510,31507,12274,12275,12276,12279,31503,31513,31501,31543,12230,31591,31590,12193,12196,12198,12199,12202,31570,12206,31546,12208,12214,12217,31558,12223,31555,12226,31552,12228,31550,12209,12285,12286,12289,31438
27937,34764,11939,28447,3744,1929,35785,27634,36612,28501,34106,23716,10964,32402,2431,15689,18008,11409,40581,27794,13703,23619,40862,28057,12477,38626,37758,20571,4689,13890,14870,9754,32907,40518,26921,26593,11966,12946,23201,33822,26610,26799,27374,20510,20029,36044,31905,41285,8735,23310
1810,10176,5345,7588,21771,29129,19132,14009,15829,19382,31851,21921,28775,23387,29585,22992,21563,5383,20745,34843,33626,19531,34152,30160,31040,31902,12596,17316,22363,27586,13805,9987,15537,38992,2709,10722,10667,13169,16420,39827,39595,20652,3578,18937,34628,10592,41373,15709,17248,2862
21138,16381,41086,20345,18558,40765,23409,29550,25295,27147,21193,30994,1778,30975,34401,13809,23270,23329,1764,23331,17417,10284,31010,13771,1812,23119,13726,17550,17539,31122,17537,23216,13752,23160,38710,17522,1835,23191,12287,31095,38857,6172,1743,17213,10110,17234,30573,39127,39126,30589
8878,5853,41334,4357,37992,23719,11611,16708,25809,26991,40124,36017,13482,41227,7291,30654,23851,20411,9672,22493,5221,17105,34078,33326,19620,19836,23942,16021,3425,773,18121,39280,5896,20211,32000,2027,37777,29966,39960,19489,6834,1196,16573,781,34663,2037,6472,10664,18064,32718
18476,35394,39416,23389,22571,31273,9376,35840,23279,11789,41108,26812,2084,30734,23404,27555,22493,33688,37954,20784,33326,26593,6958,29225,24070,9596,16886,12145,30104,38097,39037,30908,1646,3777,29927,23166,12831,1452,14047,724,7857,39494,13214,32438,30128,8285,12961,5368,39895,32448
0,22266,22262,22260,22255,22250,22247,22245,22244,22243,22241,22239,22236,22233,22229,22225,22224,22222,22272,22274,22276,22279,22330,22324,22323,22322,22319,22315,22307,22306,22218,22303,22299,22295,22292,22286,22285,22284,22282,22281,22301,22215,22214,22212,22166,22165,22164,22163,22154,22153
0,17579,17595,17608,17613,17615,17621,17622,17630,17641,17643,17646,17649,17651,17663,17687,17569,17692,17568,17562,17495,17496,17497,17499,17500,17508,17515,17521,17531,17532,17538,17541,17556,17559,17560,17564,17694,17698,17702,17919,17932,17937,17938,17941,17942,17946,17949,17960,17968,17971
0,18122,18126,18137,18139,18141,18143,18146,18148,18163,18167,18194,18202,18215,18225,18232,18233,18242,18244,18247,18121,18118,18116,18098,18004,18005,18015,18021,18026,18028,18033,18040,18045,18249,18049,18054,18058,18059,18062,18071,18076,18081,18089,18091,18052,17995,18254,18262,18392,18397
495,37092,30445,8536,27908,41252,33735,40183,25094,36768,17756,13594,24106,25685,21803,31588,9216,41689,2877,11256,538,2049,33201,21172,41749,10753,4524,40045,11483,22143,24277,40207,2732,3266,20551,21698,2080,787,29204,25922,39082,14715,29676,41096,2533,6324,30278,41812,12305,31863
31536,11866,34898,2456,4251,39887,14378,30416,15767,659,30272,32030,9179,4276,9031,14286,33664,14290,40179,40923,1477,12722,40931,6391,35051,2935,10376,14219,3705,24195,32871,6838,2969,19749,16878,10487,16981,5195,22197,27395,6047,29302,20905,12346,36166,13757,22342,6083,533,41473
10068,40725,25142,18885,33982,13285,27354,2626,21976,26043,35626,9540,36963,32553,23873,41783,40738,19540,16230,26059,29870,4133,6552,7090,21522,7088,31041,32511,40704,8148,31959,29849,12962,26072,36621,12955,15084,14667,21169,40111,26904,17871,16693,25540,15568,40067,40764,41282,29290,10301
40292,0,25920,25919,25918,25917,25914,25913,25912,25911,25908,25905,25904,25902,25901,25899,25896,25894,25893,25891,25890,25889,25888,25886,25885,25884,25883,25921,25922,25923,25925,25960,25958,25955,25954,25953,25952,25951,25949,25948,25946,25945,25944,25943,25942,25940,25939,25938,25937,25936
9602,28447,39367,40222,33834,15471,7684,24440,30493,32644,34137,25400,18542,32823,29661,12167,9183,21884,20681,36902,17098,34593,7192,10661,11022,39728,10407,30933,33126,38037,11635,37412,4684,21762,21770,20451,13110,20477,4493,19420,38590,16021,29369,12552,8827,11497,17105,10392,7096,36612
23969,23020,15837,36072,21947,32558,16359,7503,27551,39166,27558,27563,11426,39184,39193,16402,32493,39207,32485,11409,32482,39220,7560,39228,32470,7496,11455,21332,16430,32713,16224,21456,11561,21414,7430,32641,2383,21391,27464,21380,21373,7449,27479,2353,39077,39079,16309,32603,21350,16326
9886,21998,12133,37897,16135,12467,2697,36488,23652,389,8334,3975,29012,36759,39367,32061,5754,39355,24589,32050,35250,11540,33517,40414,40797,39380,5696,14914,28885,26024,36803,32090,14871,31283,14792,36793,30034,34129,14839,11465,23202,21561,21611,3393,3347,35271,24612,5966,38167,33005
27937,18797,3208,40586,34590,34551,4218,14558,21817,950,21195,13525,25644,3988,26855,19087,20845,37009,15798,8493,31510,11998,3273,20814,13091,13877,25390,10957,23942,38247,27112,31452,20652,15758,6078,33864,11966,16962,30444,36719,34129,28477,38663,5360,7350,36303,38594,32593,30114,18565
37660,12418,36829,30981,31595,13818,23148,28371,1196,28092,37930,32402,34614,22129,18327,25545,38559,10175,1571,19753,7529,17686,6521,17677,6633,40576,39086,2323,4055,16761,35936,13506,24627,40653,2213,14420,3986,41180,21963,31816,41138,6366,7701,41062,12851,11038,7676,161,36802,40924
40222,3117,7258,35152,10915,11862,33833,16144,22274,25177,33276,32140,18215,37986,11920,14286,38237,37575,13129,27615,9855,2554,9462,20243,2022,35460,39462,32320,26142,12906,1973,28995,10095,14419,4506,10345,11316,7291,24643,37622,30327,12730,15436,13938,39904,28956,29064,13509,12835,28457
67,611,25195,41334,13378,33449,1515,31324,26991,8898,6549,25149,32026,35728,36072,41109,36970,16021,16900,8381,11265,32778,8878,29689,13877,41627,19967,14870,13890,39564,19489,2697,25011,30539,8872,23719,27575,38586,8002,37992,41550,40456,40284,19836,27677,40492,1581,2877,8498,23310
6588,33412,13630,7942,29217,36697,35900,37848,34613,34646,27382,6258,9987,37988,22810,21762,21786,38509,21838,35293,1071,21269,24994,7695,33959,8193,11357,35783,20792,5283,34152,8765,11022,19531,15709,3578,13935,19382,13825,13822,13809,28490,33178,30259,35205,34502,35245,18262,22077,12320
0,19808,19809,19833,19836,19845,19846,19848,19850,19852,19854,19861,19863,19806,19869,19875,19882,19883,19884,19890,19896,19898,19903,19904,19905,19915,19916,19872,19798,19796,19793,19674,19677,19682,19687,19690,19693,19701,19702,19707,19709,19712,19714,19720,19723,19732,19738,19749,19754,19757
0,30585,12377,30569,30564,12384,30560,12386,12388,12389,30556,30586,12395,30545,12400,30544,30543,30541,12407,12408,30539,12410,30537,30549,12368,30587,30590,30624,12329,12330,12331,30622,12333,12335,30620,30618,30616,30614,30613,12342,30610,12344,12345,12346,12351,30602,12356,12357,12358,30592
12888,27507,7683,16378,41550,20422,31342,19408,6263,15167,6178,24742,16889,10768,24524,29264,19540,38810,38795,29306,15506,38566,19019,15460,38607,1081,38803,33782,10530,10543,24802,19221,33760,24784,6439,19700,698,25141,11755,30036,30014,5149,14297,14337,32815,5229,32896,11506,2296,20228
40728,38300,28724,22246,41542,31897,7497,4218,20469,8609,24765,8407,18371,35997,33690,19989,38397,36985,31614,2647,32347,25461,2812,39940,21396,32700,29625,26860,29012,7410,39208,12699,28752,36694,29182,32766,23599,30169,11939,35686,17368,36612,6165,83,22033,35560,18817,8842,1029,8367
31166,13899,29269,29250,29225,29218,13910,29214,13918,13920,2190,4732,29164,29161,13965,2200,29295,29299,29302,2170,29542,29541,13799,29523,29505,29480,29448,29120,29440,29381,13838,29369,2162,29350,29335,29315,29428,14029,14039,14047,28834,14225,28829,28825,28823,28820,14229,14220,14237,14286
34227,21414,14870,34323,1448,16430,2092,19473,16166,35278,19509,16341,19218,34590,7655,23712,35732,27937,25640,30109,16624,12946,29716,32193,10571,3218,30946,25746,11204,21929,39140,23310,16441,9387,6782,14308,9166,7684,9162,22544,33193,31890,34395,20845,5540,41594,39319,13890,38217,10543
0,19454,19458,19462,19468,19469,19472,19473,19475,19478,19484,19489,19492,19502,19503,19508,19509,19510,19527,19528,19530,19531,19542,19547,19548,19561,19445,19567,19436,19420,19313,19316,19329,19330,19335,19339,19344,19346,19348,19355,19356,19357,19358,19370,19380,19381,19382,19388,19400,19401
